condition,location,price,title,url
izpolzvano,"Monte Karlo, gr. Pernik, Oblast Pernik",50 lv.,Telefon Samsung s3 i Nokia,https://www.olx.bg/ad/telefon-samsung-s3-i-nokia-CID632-ID8qak5.html
izpolzvano,"gr. Popovo, Oblast Targovishte",10 lv.,Samsung Samsung S4 mini,https://www.olx.bg/ad/samsung-samsung-s4-mini-CID632-ID8qajx.html
izpolzvano,"gr. Madan, Oblast Smolyan",200 lv.,Iphone 6S Gold 16GB,https://www.olx.bg/ad/iphone-6s-gold-16gb-CID632-ID8qajK.html
izpolzvano,"Bakston, gr. Sofiya, Oblast Sofiya-grad",25 lv.,Nokia101-2sim,https://www.olx.bg/ad/nokia101-2sim-CID632-ID7xaDJ.html
novo,"Zheleznik - tsentar, gr. Stara Zagora, Oblast Stara Zagora",40 lv.,Mobilen telefon Panasonic KX-TU110 EXB,https://www.olx.bg/ad/mobilen-telefon-panasonic-kx-tu110-exb-CID632-ID8qakq.html
izpolzvano,"Lozenets, gr. Sofiya, Oblast Sofiya-grad",150 lv.,Telefon Talkase T3 - s razmer kato kreditna karta,https://www.olx.bg/ad/telefon-talkase-t3-s-razmer-kato-kreditna-karta-CID632-ID8ohsS.html
izpolzvano,"gr. General Toshevo, Oblast Dobrich",60 lv.,Samsung Galaxy Grand Prime,https://www.olx.bg/ad/samsung-galaxy-grand-prime-CID632-ID8qajl.html
izpolzvano,"Chayka, gr. Varna, Oblast Varna",1 lv.,HTC Desire 828 za chasti,https://www.olx.bg/ad/htc-desire-828-za-chasti-CID632-ID8qalC.html
izpolzvano,"Hristo Botev, gr. Vidin, Oblast Vidin",620 lv.,LG Velvet kato nov !,https://www.olx.bg/ad/lg-velvet-kato-nov-CID632-ID8q9Kz.html
izpolzvano,"Lyulin 10, gr. Sofiya, Oblast Sofiya-grad",210 lv.,Telefon Huawei P20 lite,https://www.olx.bg/ad/telefon-huawei-p20-lite-CID632-ID8qalk.html
izpolzvano,"Lyulin - tsentar, gr. Sofiya, Oblast Sofiya-grad",55 lv.,Bezzhichen telefon DECT Panasonic KX-TG6611FX,https://www.olx.bg/ad/bezzhichen-telefon-dect-panasonic-kx-tg6611fx-CID632-ID7AH1Z.html
izpolzvano,"Hladilnika, gr. Sofiya, Oblast Sofiya-grad",650 lv.,Iphone X 64GB silver,https://www.olx.bg/ad/iphone-x-64gb-silver-CID632-ID8ozbE.html
izpolzvano,"Meditsinska akademiya, gr. Sofiya, Oblast Sofiya-grad",130 lv.,Hauwei p30 lite !!,https://www.olx.bg/ad/hauwei-p30-lite-CID632-ID8qasJ.html
izpolzvano,"Tsentar, gr. Razgrad, Oblast Razgrad",90 lv.,Lenovo A5000,https://www.olx.bg/ad/lenovo-a5000-CID632-ID8qasG.html
izpolzvano,"Tsentar, gr. Razgrad, Oblast Razgrad",90 lv.,Coolpad 0560,https://www.olx.bg/ad/coolpad-0560-CID632-ID8qatq.html
izpolzvano,"gr. Chepelare, Oblast Smolyan",680 lv.,IPhone  X  64 gb,https://www.olx.bg/ad/iphone-x-64-gb-CID632-ID8qatF.html
izpolzvano,"Ovcharski, gr. Haskovo, Oblast Haskovo",1600 lv.,IPhone XS Max,https://www.olx.bg/ad/iphone-xs-max-CID632-ID8qawb.html
izpolzvano,"Levski V, gr. Sofiya, Oblast Sofiya-grad",150 lv.,Prodavam iphone 6 16 GB,https://www.olx.bg/ad/prodavam-iphone-6-16-gb-CID632-ID8qauY.html
izpolzvano,"Diana, gr. Yambol, Oblast Yambol",100 lv.,Telefon DOOGEE Y6,https://www.olx.bg/ad/telefon-doogee-y6-CID632-ID8qaE7.html
izpolzvano,"Zdravets, gr. Ruse, Oblast Ruse",120 lv.,Telefon Samsung Galaxy J5 2017 prodaden,https://www.olx.bg/ad/telefon-samsung-galaxy-j5-2017-prodaden-CID632-ID8qaDU.html
novo,"gr. Kazanlak, Oblast Stara Zagora",1349 lv.,"Prodavam iPhone 11 Pro,Midnight Green,64 GB",https://www.olx.bg/ad/prodavam-iphone-11-pro-midnight-green-64-gb-CID632-ID8qawH.html
izpolzvano,"Tsentar, gr. Plovdiv, Oblast Plovdiv",150 lv.,Iphone 6,https://www.olx.bg/ad/iphone-6-CID632-ID8mN2v.html
izpolzvano,"Druzhba 1, gr. Sofiya, Oblast Sofiya-grad",250 lv.,IPhone 6s rose gold (64gb),https://www.olx.bg/ad/iphone-6s-rose-gold-64gb-CID632-ID8qaEk.html
izpolzvano,"Voenna bolnitsa, gr. Varna, Oblast Varna",10 lv.,Huawei p40 lite samo za barter,https://www.olx.bg/ad/huawei-p40-lite-samo-za-barter-CID632-ID8qaEs.html
izpolzvano,"Avtogara, gr. Varna, Oblast Varna",550 lv.,Iphone 8 plus/64g,https://www.olx.bg/ad/iphone-8-plus-64g-CID632-ID8qaEB.html
izpolzvano,"Lyulin 10, gr. Sofiya, Oblast Sofiya-grad",180 lv.,Iphone 7 Raboti!,https://www.olx.bg/ad/iphone-7-raboti-CID632-ID8qaFi.html
izpolzvano,"Karshiyaka, gr. Plovdiv, Oblast Plovdiv",120 lv.,Iphone 7 128 GB icloud,https://www.olx.bg/ad/iphone-7-128-gb-icloud-CID632-ID8qaui.html
izpolzvano,"gr. Maglizh, Oblast Stara Zagora",50 lv.,Telefon Lenovo A1000,https://www.olx.bg/ad/telefon-lenovo-a1000-CID632-ID8qaF6.html
izpolzvano,"zh.gr. Zoopark, gr. Sofiya, Oblast Sofiya-grad",370 lv.,Xiaomi Mi Max 3 128GB,https://www.olx.bg/ad/xiaomi-mi-max-3-128gb-CID632-ID8qaMU.html
izpolzvano,"Zapaden, gr. Plovdiv, Oblast Plovdiv",100 lv.,IPhone 5s 32GB Icloud free,https://www.olx.bg/ad/iphone-5s-32gb-icloud-free-CID632-ID8qaNJ.html
izpolzvano,"Sadiyski, gr. Plovdiv, Oblast Plovdiv",300 lv.,Prodavam Iphone 7 gold,https://www.olx.bg/ad/prodavam-iphone-7-gold-CID632-ID8qaNd.html
izpolzvano,"Varosha, gr. Blagoevgrad, Oblast Blagoevgrad",200 lv.,Redmi note 9 64 gb,https://www.olx.bg/ad/redmi-note-9-64-gb-CID632-ID8qaNQ.html
izpolzvano,"Promishlena zona - Sever, gr. Lovech, Oblast Lovech",45 lv.,Telefon Sony xperia,https://www.olx.bg/ad/telefon-sony-xperia-CID632-ID8mwrg.html
izpolzvano,"gr. Kostenets, Oblast Sofiya-oblast",8 lv.,Iphone XS case,https://www.olx.bg/ad/iphone-xs-case-CID632-ID8qaOD.html
izpolzvano,"Buzludzha, gr. Veliko Tarnovo, Oblast Veliko Tarnovo",330 lv.,Samsung Galaxy A31 64GB 4GB RAM Dual,https://www.olx.bg/ad/samsung-galaxy-a31-64gb-4gb-ram-dual-CID632-ID8qaOf.html
izpolzvano,"Tsentar, gr. Sofiya, Oblast Sofiya-grad",100 lv.,Smartfon  Samsung Galaxy S6 edge,https://www.olx.bg/ad/smartfon-samsung-galaxy-s6-edge-CID632-ID8qaNS.html
izpolzvano,"s. Gorna Rositsa, Oblast Gabrovo",120 lv.,Huawei  p 9 lite,https://www.olx.bg/ad/huawei-p-9-lite-CID632-ID8qaPh.html
izpolzvano,"Stariyat grad, gr. Plovdiv, Oblast Plovdiv",250 lv.,Iphone 7  32gb,https://www.olx.bg/ad/iphone-7-32gb-CID632-ID8qaPG.html
izpolzvano,"gr. Gotse Delchev, Oblast Blagoevgrad",550 lv.,IPhone x 64gb bez Face id,https://www.olx.bg/ad/iphone-x-64gb-bez-face-id-CID632-ID8o1Rf.html
izpolzvano,"Krasno selo, gr. Sofiya, Oblast Sofiya-grad",300 lv.,IPhone 6s Space Gray 16GB,https://www.olx.bg/ad/iphone-6s-space-gray-16gb-CID632-ID7RCo0.html
novo,"Tsentar, gr. Yambol, Oblast Yambol",6 lv.,Iphone se 2016 keys,https://www.olx.bg/ad/iphone-se-2016-keys-CID632-ID8qb1a.html
novo,"Trakiya, gr. Plovdiv, Oblast Plovdiv",50 lv.,Chisto nov telefon v kutiya,https://www.olx.bg/ad/chisto-nov-telefon-v-kutiya-CID632-ID7xvVx.html
izpolzvano,"Bolnitsata, gr. Shumen, Oblast Shumen",30 lv.,Nokia n70 6880..,https://www.olx.bg/ad/nokia-n70-6880-CID632-ID8kzI8.html
novo,"Krasno selo, gr. Sofiya, Oblast Sofiya-grad",20 lv.,Bezzhichen fiksiran telefon,https://www.olx.bg/ad/bezzhichen-fiksiran-telefon-CID632-ID8frFD.html
novo,"Operata, gr. Stara Zagora, Oblast Stara Zagora",2100 lv.,Iphone 12 128gb White,https://www.olx.bg/ad/iphone-12-128gb-white-CID632-ID8qb2e.html
izpolzvano,"Vitosha, gr. Sofiya, Oblast Sofiya-grad",270 lv.,Iphone 7 32,https://www.olx.bg/ad/iphone-7-32-CID632-ID87QQ2.html
izpolzvano,"Ovcha kupel, gr. Sofiya, Oblast Sofiya-grad",90 lv.,Iphone 5c Mnogo Zapazen,https://www.olx.bg/ad/iphone-5c-mnogo-zapazen-CID632-ID8qbdg.html
izpolzvano,"Iztok, gr. Sofiya, Oblast Sofiya-grad",2899 lv.,Huawei Mate XS 5G unikalen aparat . Garantsiya i zastrahovka,https://www.olx.bg/ad/huawei-mate-xs-5g-unikalen-aparat-garantsiya-i-zastrahovka-CID632-ID8mywj.html
izpolzvano,"Karshiyaka, gr. Plovdiv, Oblast Plovdiv",220 lv.,Huawei Mate 20 lite,https://www.olx.bg/ad/huawei-mate-20-lite-CID632-ID8qbdK.html
izpolzvano,"Levski, gr. Varna, Oblast Varna",15 lv.,Telefon Telenor Home TA 8060,https://www.olx.bg/ad/telefon-telenor-home-ta-8060-CID632-ID8odtN.html
izpolzvano,"gr. Sopot, Oblast Plovdiv",20 lv.,Zapazen Samsung SGH-X640,https://www.olx.bg/ad/zapazen-samsung-sgh-x640-CID632-ID8qbeg.html
izpolzvano,"gr. Sopot, Oblast Plovdiv",20 lv.,Zapazen Samsung D840,https://www.olx.bg/ad/zapazen-samsung-d840-CID632-ID8qbe1.html
izpolzvano,"gr. Iskar, Oblast Pleven",80 lv.,IPhone 5 black,https://www.olx.bg/ad/iphone-5-black-CID632-ID7srOl.html
izpolzvano,"gr. Valchedram, Oblast Montana",30 lv.,Nokia  Xpres Music,https://www.olx.bg/ad/nokia-xpres-music-CID632-ID8mD5s.html
novo,"Tsentar, gr. Sofiya, Oblast Sofiya-grad",1200 lv.,Samsung S20 plus,https://www.olx.bg/ad/samsung-s20-plus-CID632-ID8qbfM.html
izpolzvano,"gr. Sopot, Oblast Plovdiv",25 lv.,Zapazen LG GW525,https://www.olx.bg/ad/zapazen-lg-gw525-CID632-ID8qbey.html
izpolzvano,"Tsentar, gr. Pazardzhik, Oblast Pazardzhik",250 lv.,Samsung Galaxy S6 Edge,https://www.olx.bg/ad/samsung-galaxy-s6-edge-CID632-ID8qbeQ.html
izpolzvano,"gr. Omurtag, Oblast Targovishte",220 lv.,Huawei P20 Lite/ Hiavey P20 Layt,https://www.olx.bg/ad/huawei-p20-lite-hiavey-p20-layt-CID632-ID8qbfS.html
izpolzvano,"Lozenets, gr. Sofiya, Oblast Sofiya-grad",220 lv.,Mobilen telefon Nokia 5.1 Dual Sim 16GB,https://www.olx.bg/ad/mobilen-telefon-nokia-5-1-dual-sim-16gb-CID632-ID7YmH8.html
izpolzvano,"gr. Sandanski, Oblast Blagoevgrad",30 lv.,Nokiya n8 - na chasti,https://www.olx.bg/ad/nokiya-n8-na-chasti-CID632-ID7B7Tb.html
izpolzvano,"Akatsiya, gr. Veliko Tarnovo, Oblast Veliko Tarnovo",260 lv.,Xiaomi Mi A2 Black 128GB,https://www.olx.bg/ad/xiaomi-mi-a2-black-128gb-CID632-ID8n0xC.html
izpolzvano,"Ovcha kupel, gr. Sofiya, Oblast Sofiya-grad",320 lv.,IPhone 7 ROSE,https://www.olx.bg/ad/iphone-7-rose-CID632-ID8h183.html
izpolzvano,"Suhata reka, gr. Sofiya, Oblast Sofiya-grad",110 lv.,Iphone c5 - zapazen- gotov za instalatsiya,https://www.olx.bg/ad/iphone-c5-zapazen-gotov-za-instalatsiya-CID632-ID7YrNW.html
izpolzvano,"Saedinenie, gr. Vidin, Oblast Vidin",70 lv.,Nokia 6.1 32gb 3gb ram,https://www.olx.bg/ad/nokia-6-1-32gb-3gb-ram-CID632-ID8qbok.html
izpolzvano,"Mladost 2, gr. Varna, Oblast Varna",120 lv.,Huawei P10 Lite + matov karbonov keys,https://www.olx.bg/ad/huawei-p10-lite-matov-karbonov-keys-CID632-ID8qbo0.html
izpolzvano,"s. Petrich, Oblast Sofiya-oblast",110 lv.,Nokia 6310 Mercedes-Benz,https://www.olx.bg/ad/nokia-6310-mercedes-benz-CID632-ID8qboo.html
izpolzvano,"Slatina, gr. Sofiya, Oblast Sofiya-grad",160 lv.,"IPhone 5S, 16GB Space Gray",https://www.olx.bg/ad/iphone-5s-16gb-space-gray-CID632-ID6E9p7.html
izpolzvano,"s. Petrich, Oblast Sofiya-oblast",350 lv.,Prodavam Samsung S8!!!,https://www.olx.bg/ad/prodavam-samsung-s8-CID632-ID8dqow.html
izpolzvano,"Bratya Miladinovi, gr. Burgas, Oblast Burgas",120 lv.,Prodavam Huawei P9 lite,https://www.olx.bg/ad/prodavam-huawei-p9-lite-CID632-ID8lfe4.html
izpolzvano,"gr. Levski, Oblast Pleven",200 lv.,IPhone 7 32GB Black,https://www.olx.bg/ad/iphone-7-32gb-black-CID632-ID8qbov.html
novo,"Storgoziya, gr. Pleven, Oblast Pleven",350 lv.,Motorola One Zoom 128GB,https://www.olx.bg/ad/motorola-one-zoom-128gb-CID632-ID8qboH.html
izpolzvano,"Zlaten rog, gr. Yambol, Oblast Yambol",200 lv.,Smartfon,https://www.olx.bg/ad/smartfon-CID632-ID8dL7R.html
izpolzvano,"gr. Asenovgrad, Oblast Plovdiv",15 lv.,Bezzhichen telefon,https://www.olx.bg/ad/bezzhichen-telefon-CID632-ID88T24.html
izpolzvano,"gr. Peshtera, Oblast Pazardzhik",120 lv.,Samsung Galaxy A5,https://www.olx.bg/ad/samsung-galaxy-a5-CID632-ID8qari.html
izpolzvano,"s. Petrich, Oblast Sofiya-oblast",150 lv.,Prodavam Nokia 3250,https://www.olx.bg/ad/prodavam-nokia-3250-CID632-ID8qboz.html
izpolzvano,"Makedonski, gr. Stara Zagora, Oblast Stara Zagora",200 lv.,Prodavam smartfon Huawei,https://www.olx.bg/ad/prodavam-smartfon-huawei-CID632-ID8qbsM.html
izpolzvano,"Nadezhda 3, gr. Sofiya, Oblast Sofiya-grad",5 lv.,Telefon Motorola V300 za chasti,https://www.olx.bg/ad/telefon-motorola-v300-za-chasti-CID632-ID82adE.html
izpolzvano,"Vladislav Varnenchik, gr. Varna, Oblast Varna",600 lv.,Do 31.01.21 Perfekten!-Vodo i udaroustoychiv smartfon Doogee s90,https://www.olx.bg/ad/do-31-01-21-perfekten-vodo-i-udaroustoychiv-smartfon-doogee-s90-CID632-ID8kSME.html
izpolzvano,"Rumena voyvoda, gr. Kyustendil, Oblast Kyustendil",399 lv.,IPhone 7 plus Gold palen komplekt PERFEKTNO SASTOYaNIE,https://www.olx.bg/ad/iphone-7-plus-gold-palen-komplekt-perfektno-sastoyanie-CID632-ID80oLj.html
izpolzvano,"Zornitsa, gr. Burgas, Oblast Burgas",20 lv.,Samsung s7 edge na chasti,https://www.olx.bg/ad/samsung-s7-edge-na-chasti-CID632-ID81lqQ.html
izpolzvano,"gr. Ihtiman, Oblast Sofiya-oblast",10 lv.,Telefonen sekretar,https://www.olx.bg/ad/telefonen-sekretar-CID632-ID86GtL.html
izpolzvano,"gr. Veliki Preslav, Oblast Shumen",200 lv.,Samsung galaxy J6 2018,https://www.olx.bg/ad/samsung-galaxy-j6-2018-CID632-ID8qbtw.html
izpolzvano,"Dianabad, gr. Sofiya, Oblast Sofiya-grad",70 lv.,Nokia 2.1 + kalaf i staklen protektor; Xiaomi Redmi 5A,https://www.olx.bg/ad/nokia-2-1-kalaf-i-staklen-protektor-xiaomi-redmi-5a-CID632-ID8qbtq.html
izpolzvano,"Hipodruma, gr. Sofiya, Oblast Sofiya-grad",40 lv.,"Samsung - idealen, vsichko raboti. Krayna tsena!",https://www.olx.bg/ad/samsung-idealen-vsichko-raboti-krayna-tsena-CID632-ID8fiQg.html
izpolzvano,"gr. Dalgopol, Oblast Varna",130 lv.,Samsung Galaxy s6 otlichno sastoyanie,https://www.olx.bg/ad/samsung-galaxy-s6-otlichno-sastoyanie-CID632-ID8qbt4.html
izpolzvano,"gr. Sevlievo, Oblast Gabrovo",25 lv.,Mobilen telefon Samsung,https://www.olx.bg/ad/mobilen-telefon-samsung-CID632-ID8h9MO.html
novo,"Avtogara, gr. Dobrich, Oblast Dobrich",950 lv.,OnePlus 8T {{{NEW }}} Silver 5G,https://www.olx.bg/ad/oneplus-8t-new-silver-5g-CID632-ID8qbvR.html
izpolzvano,"Abdovitsa, gr. Sofiya, Oblast Sofiya-grad",10 lv.,Dva telefona,https://www.olx.bg/ad/dva-telefona-CID632-ID8qbx7.html
izpolzvano,"Meden rudnik - zona G, gr. Burgas, Oblast Burgas",100 lv.,Nokia 1 Kato nov!!!,https://www.olx.bg/ad/nokia-1-kato-nov-CID632-ID8qbyC.html
izpolzvano,"Ayazmoto, gr. Stara Zagora, Oblast Stara Zagora",1800 lv.,Galaxy Z flip v garantsiya,https://www.olx.bg/ad/galaxy-z-flip-v-garantsiya-CID632-ID8qbyn.html
izpolzvano,"Zapad 2, gr. Targovishte, Oblast Targovishte",70 lv.,IPhone 5s za chasti,https://www.olx.bg/ad/iphone-5s-za-chasti-CID632-ID8opSg.html
izpolzvano,"Operata, gr. Varna, Oblast Varna",260 lv.,"Iphone 6s, 16 GB , Space Gray, Kato Nov !",https://www.olx.bg/ad/iphone-6s-16-gb-space-gray-kato-nov-CID632-ID8mkSk.html
izpolzvano,"7-mi 11-ti kilometar, gr. Sofiya, Oblast Sofiya-grad",310 lv.,Iphone 7 gold 32 GB + podarak keysove,https://www.olx.bg/ad/iphone-7-gold-32-gb-podarak-keysove-CID632-ID8mDMA.html
izpolzvano,"Stochna gara, gr. Plovdiv, Oblast Plovdiv",90 lv.,Samsung Galaxy S4,https://www.olx.bg/ad/samsung-galaxy-s4-CID632-ID83FTT.html
izpolzvano,"PZ Hladilnika, gr. Sofiya, Oblast Sofiya-grad",160 lv.,"Honor 9 lite, honor, huauey, Huawei",https://www.olx.bg/ad/honor-9-lite-honor-huauey-huawei-CID632-ID8jYuR.html
izpolzvano,"gr. Elin Pelin, Oblast Sofiya-oblast",220 lv.,Telefon,https://www.olx.bg/ad/telefon-CID632-ID6eCpc.html
novo,"Hladilnika, gr. Sofiya, Oblast Sofiya-grad",1550 lv.,"IPhone 12 Mini 128Gb, byal",https://www.olx.bg/ad/iphone-12-mini-128gb-byal-CID632-ID8mSZw.html
izpolzvano,"Hladilnika, gr. Sofiya, Oblast Sofiya-grad",230 lv.,IPhone 6S. 16GB,https://www.olx.bg/ad/iphone-6s-16gb-CID632-ID7XfzC.html
izpolzvano,"Hladilnika, gr. Sofiya, Oblast Sofiya-grad",450 lv.,"IPhone 8 64Gb, cheren",https://www.olx.bg/ad/iphone-8-64gb-cheren-CID632-ID8pLRn.html
izpolzvano,"Zheleznik - iztok, gr. Stara Zagora, Oblast Stara Zagora",700 lv.,Iphone x 256,https://www.olx.bg/ad/iphone-x-256-CID632-ID8d2EQ.html
izpolzvano,"Manastirski livadi, gr. Sofiya, Oblast Sofiya-grad",200 lv.,Iphone 6S 16GB ayfon,https://www.olx.bg/ad/iphone-6s-16gb-ayfon-CID632-ID8qbAE.html
izpolzvano,"7-mi 11-ti kilometar, gr. Sofiya, Oblast Sofiya-grad",120 lv.,HTC one X,https://www.olx.bg/ad/htc-one-x-CID632-ID7JJbp.html
novo,"Trakiya, gr. Plovdiv, Oblast Plovdiv",15 lv.,Statsionarni telefoni na dostapni tseni,https://www.olx.bg/ad/statsionarni-telefoni-na-dostapni-tseni-CID632-ID6bpAe.html
izpolzvano,"Geo Milev, gr. Sofiya, Oblast Sofiya-grad",20 lv.,Prodavam 2br. Samsung SGH-X160,https://www.olx.bg/ad/prodavam-2br-samsung-sgh-x160-CID632-ID8oA5K.html
izpolzvano,"Mladost 1A, gr. Sofiya, Oblast Sofiya-grad",160 lv.,Wuawei P10 gsm / telefon,https://www.olx.bg/ad/wuawei-p10-gsm-telefon-CID632-ID8qbFU.html
izpolzvano,"Krasno selo, gr. Sofiya, Oblast Sofiya-grad",300 lv.,Huawei Mate 10 Pro-Titanium Grey/Dual SIM/128GB/6GB RAM/4G,https://www.olx.bg/ad/huawei-mate-10-pro-titanium-grey-dual-sim-128gb-6gb-ram-4g-CID632-ID8kHZk.html
izpolzvano,"Kazanski, gr. Stara Zagora, Oblast Stara Zagora",5 lv.,Statsionaren telefon,https://www.olx.bg/ad/statsionaren-telefon-CID632-ID8fylO.html
izpolzvano,"Tsentar, gr. Sofiya, Oblast Sofiya-grad",629 lv.,Iphone XR 64 gb KATO NOV 92% battery health,https://www.olx.bg/ad/iphone-xr-64-gb-kato-nov-92-battery-health-CID632-ID8qbGU.html
izpolzvano,"Tsentar, gr. Pazardzhik, Oblast Pazardzhik",150 lv.,IPhone 5s 16gb Space Grey,https://www.olx.bg/ad/iphone-5s-16gb-space-grey-CID632-ID8oK8h.html
izpolzvano,"Druzhba, gr. Sliven, Oblast Sliven",420 lv.,Samsung Galaxy A7,https://www.olx.bg/ad/samsung-galaxy-a7-CID632-ID8qbHj.html
izpolzvano,"Asparuhovo, gr. Varna, Oblast Varna",950 lv.,Apple iPhone XS Max 64GB,https://www.olx.bg/ad/apple-iphone-xs-max-64gb-CID632-ID8qbH9.html
izpolzvano,"gr. Chirpan, Oblast Stara Zagora",700 lv.,Samsung Note 10+ 5G,https://www.olx.bg/ad/samsung-note-10-5g-CID632-ID8qbH8.html
novo,"Kolyu Ficheto, gr. Veliko Tarnovo, Oblast Veliko Tarnovo",949 lv.,Nov•iphone X silver 256 /optsiya-lizing /ayfon H silvar,https://www.olx.bg/ad/noviphone-x-silver-256-optsiya-lizing-ayfon-h-silvar-CID632-ID8oxCc.html
izpolzvano,"Balgarka, gr. Sliven, Oblast Sliven",15 lv.,Telefon Nokia C7-00,https://www.olx.bg/ad/telefon-nokia-c7-00-CID632-ID8iTcs.html
izpolzvano,"Avtogara, gr. Varna, Oblast Varna",140 lv.,Huavey Y6 2019 dve karti,https://www.olx.bg/ad/huavey-y6-2019-dve-karti-CID632-ID8qbHo.html
novo,"Kolyu Ficheto, gr. Veliko Tarnovo, Oblast Veliko Tarnovo",719 lv.,Nov• Iphone 8 plus 64 space gray / optsiya-lizing/ VITRINEN ayfon 8+,https://www.olx.bg/ad/nov-iphone-8-plus-64-space-gray-optsiya-lizing-vitrinen-ayfon-8-CID632-ID8j5mT.html
novo,"Tsentar, gr. Sofiya, Oblast Sofiya-grad",397 lv.,Xiaomi Redmi Note 9S 128GB 6GB Dual +podarak st. protektor,https://www.olx.bg/ad/xiaomi-redmi-note-9s-128gb-6gb-dual-podarak-st-protektor-CID632-ID8a4Rb.html
izpolzvano,"Tsentar, gr. Varna, Oblast Varna",65 lv.,Linksys ofis telefon,https://www.olx.bg/ad/linksys-ofis-telefon-CID632-ID7ogfF.html
izpolzvano,"Ostromila, gr. Plovdiv, Oblast Plovdiv",200 lv.,Prodavam iPhone 6S 64 bg Rose gold,https://www.olx.bg/ad/prodavam-iphone-6s-64-bg-rose-gold-CID632-ID8oJQ4.html
izpolzvano,"gr. Kazanlak, Oblast Stara Zagora",230 lv.,Samsung A50 128 Gb,https://www.olx.bg/ad/samsung-a50-128-gb-CID632-ID8qbL2.html
novo,"Tsentar, gr. Sofiya, Oblast Sofiya-grad",1120 lv.,Samsung galaxy s10 plus - novi s garantsiya,https://www.olx.bg/ad/samsung-galaxy-s10-plus-novi-s-garantsiya-CID632-ID8hgbk.html
izpolzvano,"gr. Sevlievo, Oblast Gabrovo",799 lv.,IPhone X 256GB,https://www.olx.bg/ad/iphone-x-256gb-CID632-ID8gjQi.html
izpolzvano,"Tsentar, gr. Sofiya, Oblast Sofiya-grad",20 lv.,Telefon/faks Brother T76,https://www.olx.bg/ad/telefon-faks-brother-t76-CID632-ID7Z9bV.html
izpolzvano,"gr. Dupnitsa, Oblast Kyustendil",170 lv.,Samsung Galaxy S7,https://www.olx.bg/ad/samsung-galaxy-s7-CID632-ID8qbNg.html
novo,"Tsentar, gr. Burgas, Oblast Burgas",169 lv.,Smartfon - Motorola - Moto E6 play,https://www.olx.bg/ad/smartfon-motorola-moto-e6-play-CID632-ID83jfo.html
novo,"gr. Nova Zagora, Oblast Sliven",850 lv.,Iphone xr 128 bg nov,https://www.olx.bg/ad/iphone-xr-128-bg-nov-CID632-ID8qbNy.html
izpolzvano,"Nadezhda 2, gr. Sofiya, Oblast Sofiya-grad",290 lv.,IPhone 6s 64gb kato nov,https://www.olx.bg/ad/iphone-6s-64gb-kato-nov-CID632-ID8kDun.html
izpolzvano,"Hadzhi Dimitar, gr. Sofiya, Oblast Sofiya-grad",30 lv.,"Retro telefon Siemens, originalen i originalno zaryadno. 
Bateriyata dar",https://www.olx.bg/ad/retro-telefon-siemens-originalen-i-originalno-zaryadno-bateriyata-dar-CID632-ID8mDbH.html
novo,"Tsentar, gr. Burgas, Oblast Burgas",67 lv.,Prodava telefon s podarak spikerfon,https://www.olx.bg/ad/prodava-telefon-s-podarak-spikerfon-CID632-ID5dQGI.html
izpolzvano,"Banishora, gr. Sofiya, Oblast Sofiya-grad",118 lv.,HUAWEI Y5 2018,https://www.olx.bg/ad/huawei-y5-2018-CID632-ID8qbUo.html
novo,"Tsentar, gr. Gabrovo, Oblast Gabrovo",2000 lv.,Huawei Mate 40 Pro,https://www.olx.bg/ad/huawei-mate-40-pro-CID632-ID8qbU9.html
izpolzvano,"Druzhba 3, gr. Ruse, Oblast Ruse",20 lv.,Prodava LG. FINO / D290N/,https://www.olx.bg/ad/prodava-lg-fino-d290n-CID632-ID8qbUL.html
izpolzvano,"Moderno predgradie, gr. Sofiya, Oblast Sofiya-grad",320 lv.,"Iphone 7 , 32GB",https://www.olx.bg/ad/iphone-7-32gb-CID632-ID8o8Hg.html
novo,"gr. Gorna Oryahovitsa, Oblast Veliko Tarnovo",280 lv.,Prodavam GSM A1 Alpha - nov s garantsiya,https://www.olx.bg/ad/prodavam-gsm-a1-alpha-nov-s-garantsiya-CID632-ID86iZf.html
izpolzvano,"Idealen tsentar, gr. Montana, Oblast Montana",150 lv.,Prodavam Lenovo K 5,https://www.olx.bg/ad/prodavam-lenovo-k-5-CID632-ID8bpG1.html
izpolzvano,"Idealen tsentar, gr. Montana, Oblast Montana",180 lv.,Prodavam HUAWEI Y5 2018,https://www.olx.bg/ad/prodavam-huawei-y5-2018-CID632-ID8dv5Q.html
izpolzvano,"Idealen tsentar, gr. Montana, Oblast Montana",190 lv.,Prodavam asus zenfone GO ZB552KL,https://www.olx.bg/ad/prodavam-asus-zenfone-go-zb552kl-CID632-ID83LBf.html
novo,"Tsentar, gr. Dobrich, Oblast Dobrich",2100 lv.,Prodavam novi Iphone 11 128GB i 64 GB-cherni,https://www.olx.bg/ad/prodavam-novi-iphone-11-128gb-i-64-gb-cherni-CID632-ID8klxG.html
izpolzvano,"Zheravi, gr. Montana, Oblast Montana",100 lv.,Nokia 1 Plus 8GB Dual,https://www.olx.bg/ad/nokia-1-plus-8gb-dual-CID632-ID8kqVg.html
